video_id,first_trending_ts,views_day1,likes_day1,dislikes_day1,comments_day1,likes_ratio,comments_ratio,category_name,days_trending(target)
0KEFbtZQdnE,2018-01-12,28124,1078,73,320,0.9365768896611643,0.011378182335371924,Entertainment,2
0KFC9dZ7bxU,2017-12-02,121274,3556,1157,876,0.7545088054317844,0.0072233124989692764,Music,3
0KRpcUAtg00,2018-03-12,604944,35009,374,1837,0.98942995223695,0.0030366447142214817,Howto & Style,14
0MyCrMrkMFo,2017-12-01,99243,9003,174,530,0.9810395554102648,0.005340427032637062,Entertainment,7
0NWKUHl6JLY,2018-03-23,476387,12807,1599,3905,0.8890045814244065,0.00819711704979355,Gaming,8
0O2IAz1E9Ts,2017-11-17,334497,12594,622,588,0.9529358353510896,0.0017578632992224146,Entertainment,4
0PW9MWDWLH8,2017-11-23,98851,8625,39,752,0.9954986149584487,0.007607409130914204,People & Blogs,7
0PWu3BRxn60,2018-01-08,459102,11972,302,1204,0.9753951442072674,0.00262251090171683,Science & Technology,4
0PpNlNJ6Nng,2017-11-14,1842393,99086,1339,11800,0.9866666666666667,0.0064047138694078845,Entertainment,3
0Q0_xFYpYL4,2018-01-17,237993,23612,134,1872,0.9943569443274657,0.007865777564886363,Science & Technology,7
0QDjTwsEeE0,2018-02-06,134931,6927,179,672,0.9748100197016606,0.004980323276341241,Entertainment,8
0QOPb9DlOfY,2018-02-16,36469,1083,38,97,0.9661016949152542,0.0026597932490608463,Pets & Animals,8
0Rj7pHC_6jc,2018-01-14,418435,19187,358,3476,0.9816832949603479,0.008307144478831838,Howto & Style,4
0Rt329xQUjM,2017-11-22,183935,7939,113,1001,0.985966219572777,0.005442139886372903,Howto & Style,8
0WPYpeJA__U,2017-11-29,35467,227,8,48,0.9659574468085106,0.0013533707389968138,Entertainment,1
0XARMt12oFk,2017-12-19,939086,4680,1017,3060,0.8214849921011058,0.0032584875080663538,News & Politics,10
0XtCnGT0B20,2018-02-19,133488,6568,80,515,0.9879663056558363,0.0038580246913580245,Music,2
0XuOkYlUWIs,2018-05-10,4145678,166732,6033,16437,0.9650797325847249,0.003964852070035348,Entertainment,5
0YVbVXOjJv4,2018-02-02,206006,1530,69,212,0.9568480300187617,0.0010290962399153423,Autos & Vehicles,7
0aFhzGEBQlk,2018-01-04,111825,6228,180,614,0.9719101123595506,0.005490722110440421,Science & Technology,4
0b6l7MIaGdA,2017-12-15,326785,7525,688,622,0.9162303664921466,0.0019033921385620514,People & Blogs,7
0bSE-rh7jFg,2017-12-15,354787,465,17,68,0.9647302904564315,0.00019166429435125865,Comedy,5
0bXJGZgR1BU,2018-02-07,79833,1518,53,333,0.9662635264162953,0.004171207395437977,Sports,3
0cZLo3AAan4,2018-01-30,3014847,42556,2791,0,0.9384523783271219,0.0,Music,1
0dSR-9mtuzk,2017-11-22,59462,3962,26,246,0.993480441323972,0.004137095960445326,Entertainment,6
0doVNhCyoA4,2017-12-05,21819,164,21,0,0.8864864864864865,0.0,News & Politics,4
0eOtSEkLVtw,2018-02-16,282934,9779,305,818,0.9697540658468862,0.0028911336212685645,Education,7
0eUk_VN3e2A,2018-01-18,555758,19252,1234,5853,0.9397637410914771,0.010531562298698354,Entertainment,7
0fepqIO57f8,2018-05-11,545930,13620,524,2838,0.9629524886877828,0.005198468668144268,Entertainment,6
0gDVWPPgMKY,2018-02-06,655388,32323,666,2818,0.9798114523022826,0.004299743052970149,People & Blogs,8
0gW9EnfWzDw,2018-01-18,155880,13240,458,1137,0.9665644619652504,0.007294072363356428,Comedy,7
0gwkMY-mzUQ,2017-11-16,208117,21334,255,1229,0.9881884292926953,0.005905332096849368,Entertainment,7
0lXX3dJUAGY,2017-12-07,179854,8641,310,860,0.9653669981007709,0.004781656232277292,Education,5
0lbJHqAGpbA,2017-11-14,51143,258,5,10,0.9809885931558935,0.00019553018008329584,Comedy,1
0lr497GhD04,2018-05-16,1204717,49138,812,4903,0.9837437437437437,0.0040698354883346045,Entertainment,8
0mAS2Gxs08w,2018-03-01,1034272,9606,512,4254,0.9493971140541609,0.0041130379629343156,Sports,1
0mlNzVSJrT0,2017-11-14,98966,2486,184,532,0.9310861423220974,0.00537558353373886,People & Blogs,4
0nVO-yU0oxM,2018-01-16,128393,1019,84,463,0.9238440616500453,0.0036061155982023943,News & Politics,7
0noUI5HLY4I,2018-02-14,93201,9195,155,1122,0.9834224598930481,0.012038497441014581,Comedy,7
0nybdPCuvRI,2017-11-30,276279,1761,121,832,0.9357066950053134,0.0030114485719146223,Sports,5
0oBodJHX1Vg,2018-03-24,813964,9883,413,1040,0.9598873348873349,0.0012776977851600316,Entertainment,5
0qpE8IHz3go,2017-12-02,865993,28870,640,3287,0.9783124364622162,0.003795642689952459,Entertainment,7
0r-zYs6NQu8,2018-03-21,946592,45703,837,12917,0.9820154705629566,0.013645794597883776,Education,7
0s6-iFoCFNQ,2017-11-20,1726301,21400,617,3152,0.9719762002089295,0.0018258693008924862,Entertainment,8
0ufNmUyf2co,2018-01-26,183149,6969,68,824,0.9903367912462697,0.004499069063986154,Howto & Style,6
0v-6AylRH68,2017-12-06,1552618,99254,5195,7841,0.9502628076860478,0.00505017976089418,Music,6
0vKkwJwL77Y,2017-12-13,698390,23897,943,3133,0.962037037037037,0.004486032159681554,Film & Animation,7
0vXLU9BnDPc,2018-02-21,23462,972,18,50,0.9818181818181818,0.002131105617594408,Sports,11
0vhxoVwqZkk,2017-12-01,409601,39692,175,2050,0.9956104045952793,0.005004870593577652,Entertainment,7
0xCggNCs2kU,2017-12-01,28983,1532,58,230,0.9635220125786164,0.007935686436876789,Music,7
0ycLaWymtKk,2017-12-24,179903,5340,98,535,0.9819786686281721,0.002973824783355475,Entertainment,7
0zMSMJZc9EA,2018-05-02,746495,47135,774,4270,0.9838443716211985,0.00572006510425388,People & Blogs,15
0zk2SwmCpss,2017-11-15,63780,831,12,301,0.9857651245551602,0.004719347757917843,Sports,1
1-jXHDiRnC0,2018-01-13,789879,65003,641,5656,0.9902352080921333,0.007160590419545272,Comedy,5
10fjaHpOeWo,2018-01-04,1288977,3808,120,510,0.9694501018329938,0.0003956626068579967,People & Blogs,4
10ndJuFP1PY,2018-03-23,782177,12161,295,1241,0.9763166345536288,0.0015865974069807728,Comedy,12
133w0dT64A0,2018-02-24,87041,2421,76,138,0.9695634761714057,0.001585459725876311,Comedy,4
13hdKXfku4M,2017-12-22,26260,806,38,101,0.9549763033175356,0.0038461538461538464,Entertainment,6
13xFL17XmYU,2018-05-05,188770,690,90,141,0.8846153846153846,0.0007469407215129522,Entertainment,13
15UK0924t_o,2018-01-21,207693,12285,246,1017,0.9803686856595643,0.004896650344498852,Howto & Style,5
15aTCG3as6Q,2017-12-08,636501,35131,525,2977,0.9852759703836661,0.004677133264519616,Entertainment,6
15nf2EBBNu0,2017-12-23,14093,1051,6,176,0.9943235572374646,0.01248846945291989,Science & Technology,6
15uSD6tHi2I,2018-05-17,449602,4048,288,2451,0.933579335793358,0.005451488205123643,Sports,5
1640fZpYBSY,2017-11-14,358597,1211,72,593,0.9438815276695246,0.0016536669297289159,People & Blogs,1
16W7c0mb-rE,2017-11-17,1164713,88541,742,6750,0.9916893473561597,0.005795419129004313,Education,8
16a1LttU5qc,2018-01-25,668715,39305,686,3417,0.9828461403815859,0.005109800139072699,Howto & Style,7
17x4Auq4Tw4,2018-02-24,205503,5076,326,234,0.9396519807478712,0.0011386695084743288,Entertainment,8
18QHSoWPygQ,2018-03-15,744256,18615,2388,3593,0.8863019568633053,0.004827639951844527,Entertainment,12
1Aoc-cd9eYs,2018-05-05,833027,28696,3766,5033,0.8839874314583205,0.006041820973389818,Entertainment,7
1Apnffv9Yko,2017-11-29,443055,13421,116,317,0.9914308931077787,0.0007154867905790477,Music,2
1C9STKF0Lv4,2018-04-06,2248120,31981,685,1980,0.9790301842894753,0.0008807359037773785,Sports,1
1CYch47uOZU,2018-01-18,444836,31323,987,2064,0.9694521819870009,0.004639912237318922,Howto & Style,6
1DQ9UTz5j8o,2018-02-22,393294,33424,619,3803,0.9818171136503834,0.0096696110288995,Comedy,10
1DRhHMy-D4E,2018-01-17,70926,713,53,320,0.9308093994778068,0.004511744635253645,News & Politics,7
1HBvOZlvj_w,2018-05-25,316915,2690,136,1478,0.9518754423213022,0.004663711089724374,Sports,3
1HJkmKODN4Y,2017-12-12,425866,2018,344,2497,0.8543607112616427,0.005863346686516416,News & Politics,1
1I0cUTXwr-k,2017-12-04,92102,4294,358,966,0.9230438521066208,0.010488371588021976,Sports,4
1JNxKJnPDAs,2018-01-12,95988,1030,77,0,0.9304426377597109,0.0,Pets & Animals,4
1JXq9779zwU,2018-01-30,123940,7354,79,584,0.9893717207049644,0.0047119573987413265,Education,6
1KG8Qha7uXw,2018-01-29,111105,3178,387,341,0.8914446002805049,0.0030691688042842357,Comedy,7
1L_fPteZOYQ,2018-01-17,9977,120,11,21,0.916030534351145,0.002104841134609602,Entertainment,4
1M5r_B1_WZ8,2018-02-11,141473,811,172,521,0.8250254323499492,0.0036826815010638073,News & Politics,1
1MGNw-Y2QPk,2018-05-27,1408027,125700,2535,9830,0.9802316060357936,0.006981400214626566,News & Politics,12
1Nu_oGucpDI,2018-04-18,361251,38619,367,3799,0.9905863643359154,0.010516233865096567,Music,15
1QR-GsZkE3E,2018-01-25,148659,2325,136,197,0.9447379114181227,0.0013251804465252693,Entertainment,1
1QmPCVW6jOs,2018-03-30,2769297,26041,2705,3100,0.9058999512975718,0.0011194176717051294,Education,5
1R0Xgq1bxZI,2018-02-14,170214,9760,744,707,0.9291698400609292,0.004153594886437073,Comedy,7
1RZYOeQeIXE,2018-05-15,704786,19880,248,669,0.9876788553259142,0.0009492243035474598,Entertainment,2
1Sh6UqeRHdM,2018-02-07,21611,147,5,35,0.9671052631578947,0.001619545601776873,News & Politics,8
1SnWTW6YXbE,2018-03-16,722009,84227,739,8663,0.9913024033142669,0.011998465393090667,Music,11
1U1u5aKU3AY,2018-05-15,241387,1488,251,1087,0.855664174813111,0.004503142257039526,News & Politics,3
1UPJ_Uk9s5c,2017-12-14,53703,1795,55,439,0.9702702702702702,0.008174589873936279,Entertainment,4
1UpvW5LiE2k,2018-01-13,103738,2238,44,63,0.9807186678352322,0.0006072991574929148,Sports,4
1WREZPc-kqQ,2017-12-28,683198,18037,471,1712,0.9745515452777177,0.0025058621365987607,Film & Animation,8
1WRUGR-glbQ,2018-02-02,114523,5489,72,337,0.9870526883654019,0.0029426403429878715,Howto & Style,3
1Wk8ZRgXQnY,2017-11-14,33315,1365,24,91,0.9827213822894169,0.0027315023262794538,Music,2
1XY8dPnIORc,2018-05-02,660911,23622,3145,4170,0.8825045765308028,0.006309472833709834,Film & Animation,14
1ZAPwfrtAFY,2017-11-14,2418783,97185,6146,12703,0.9405212375763323,0.0052518146522445375,Entertainment,7
1Znl8OUBa_o,2017-12-18,3519320,243539,3770,32641,0.9847559126436968,0.00927480308695998,Entertainment,6
1ZqFDsq09H8,2017-12-12,159240,5215,171,778,0.9682510211659859,0.004885707108766642,Science & Technology,3
1bSDtlARvPI,2017-12-11,334187,9388,428,941,0.9563977180114099,0.0028157887649729045,Howto & Style,5
1cgK-BIrXes,2017-11-14,812516,26917,1979,4998,0.9315130121816169,0.0061512634828114155,Entertainment,3
1csFTDXXULY,2018-05-13,417684,11957,392,1317,0.9682565389910114,0.003153101387651909,Education,12
1dQEfL2BfUM,2017-11-23,143128,11259,185,618,0.9838343236630549,0.004317813425744788,Entertainment,7
1eKa8ju_b2A,2018-02-28,44946,1662,684,378,0.7084398976982097,0.00841009211053264,Comedy,2
1emNguW5xAA,2017-12-14,60120,1104,203,332,0.8446824789594491,0.00552228875582169,Education,2
1huD-o3abV8,2018-02-15,293313,2620,330,938,0.888135593220339,0.0031979489487339464,News & Politics,2
1iGBHh1q0Kg,2017-12-18,235293,9939,232,1056,0.9771900501425622,0.004488021318101261,Pets & Animals,1
1j_k5WCFShQ,2017-12-19,2632768,150408,1252,4601,0.9917446920743769,0.001747590368767776,People & Blogs,6
1kEoS9WwpmA,2018-02-21,40319,1741,27,165,0.9847285067873304,0.004092363401870086,Entertainment,8
1l26UFQ06eQ,2017-12-05,3707365,48888,7362,10610,0.86912,0.0028618708975242523,Entertainment,3
1lCnG9hWC6w,2018-04-20,437327,8309,318,1012,0.9631389822649821,0.0023140579017531505,Entertainment,6
1lGHZ5NMHRY,2017-11-24,687321,21479,2345,0,0.9015698455339154,0.0,Science & Technology,7
1lPvUKtHBJA,2018-03-16,1646592,18929,1843,3744,0.9112747929905642,0.002273787313432836,Comedy,6
1mYB8onrPt0,2018-01-07,517427,8533,959,2950,0.8989675516224189,0.005701287331353022,Entertainment,4
1mpdJcGj8Qg,2018-01-29,283173,8390,291,763,0.9664785162999654,0.002694465927189386,Science & Technology,4
1n4rqMnxaig,2018-03-19,364182,3759,140,831,0.9640933572710951,0.0022818261199070793,Sports,1
1ndx3Hl-7ls,2018-04-14,950386,14634,1360,1445,0.9149681130423909,0.0015204348548905392,Science & Technology,3
1oFQ76ctfS0,2017-12-31,129038,2689,54,221,0.980313525337222,0.0017126737860165223,People & Blogs,7
1qG_NwTT-2k,2018-01-02,2154298,27242,3210,1248,0.8945882043872324,0.0005793070410871663,Comedy,3
1qIj0m7-sHI,2018-01-04,248731,3794,822,2988,0.8219237435008665,0.012012977875697039,Sports,3
1sJHx2s4Pp4,2018-02-02,135517,10680,90,292,0.9916434540389972,0.0021547112170428803,Music,5
1sqyuXCwcBA,2017-12-23,250111,12333,581,727,0.9550100665943937,0.0029067094210170684,Comedy,12
1vc1cKeor5A,2017-11-30,43830,2409,35,564,0.9856792144026186,0.012867898699520876,Film & Animation,6
1yf8ZSjtXiI,2017-12-11,12468,310,12,32,0.9627329192546584,0.0025665704202759063,Travel & Events,1
1zO2JEV6He0,2018-01-24,1029348,93739,712,7646,0.9924616997173138,0.007428002968869614,Comedy,6
2-tzlBFotjA,2018-05-21,1972855,83671,4018,4158,0.9541789734174184,0.0021076054753136953,Comedy,11
22iCU_bsApA,2018-03-22,386520,4975,180,1659,0.965082444228904,0.004292145296491773,Sports,4
23ILq4uxd-w,2018-05-02,1113240,14251,233,734,0.9839132836233084,0.0006593367108619885,Entertainment,3
23QOy9Q2qNI,2017-12-12,686559,12987,143,486,0.9891089108910891,0.000707877982809926,Entertainment,4
24HFgBQawWA,2017-12-25,79452,6579,176,535,0.9739452257586972,0.006733625333534713,Comedy,10
260mj1dmJhU,2018-01-12,546964,4573,1013,1064,0.8186537773003938,0.0019452834190184364,Entertainment,1
266EI7hdjFs,2017-12-05,2693367,32785,3051,7478,0.9148621497935038,0.0027764504428843153,Entertainment,4
26qOMpjicGs,2018-01-23,339263,2628,96,175,0.9647577092511013,0.0005158240067440305,People & Blogs,6
272qtYHyylk,2018-01-05,786832,47231,874,4540,0.9818314104562935,0.005769973768224983,Comedy,5
27GV1PS8_Cw,2018-01-12,16882,409,36,280,0.9191011235955057,0.016585712593294635,News & Politics,5
2A4ZlxAk8dQ,2018-03-09,264122,2192,103,993,0.955119825708061,0.0037596262333315666,Sports,3
2AAUadR6Hjw,2018-03-13,490146,6544,124,376,0.9814037192561488,0.0007671183688125579,Sports,10
2ATuTL5i0_c,2018-03-02,657253,32347,1156,2409,0.9654956272572606,0.003665255236567958,Howto & Style,14
2BIx2x-Q2fE,2017-12-01,122641,9202,48,735,0.9948108108108108,0.0059931018174998575,Science & Technology,7
2BwxeOzSx8A,2018-04-30,982751,345,42,16,0.8914728682170543,1.6280828002210124e-05,Film & Animation,7
2Cy2S6jbviQ,2018-01-30,43564,2559,31,286,0.988030888030888,0.006565053714075842,Howto & Style,4
2DVg-P0mZE4,2018-04-30,227943,1760,577,301,0.753102267864784,0.0013205055649877383,Entertainment,8
2GjJ85MImlo,2018-03-19,404822,22557,1411,1734,0.9411298397863819,0.004283364046420402,Howto & Style,14
2GrKY7Qqal8,2017-12-13,575274,6611,310,508,0.9552087848576796,0.0008830574647906911,Entertainment,1
2HboMs0vbsE,2017-12-02,2289723,199777,4451,10481,0.9782057308498345,0.004577409581857718,Entertainment,4
2J6bJnwr1rw,2018-03-28,871012,34832,858,2233,0.9759596525637434,0.0025636845416595866,Entertainment,12
2Nlo2ekTRvI,2017-11-23,1273343,32935,1209,5223,0.9645911433926898,0.004101801321403581,Film & Animation,6
2NpetP71B1o,2017-12-29,285129,11625,335,2409,0.971989966555184,0.008448807381921867,Travel & Events,6
2P6dG-csseU,2018-01-09,156669,8019,126,1015,0.9845303867403314,0.006478626914067237,Education,1
2QHltvwTjSk,2017-12-12,279001,1104,246,1475,0.8177777777777778,0.005286719402439417,News & Politics,5
2QMjAiy_2t8,2018-05-01,1912737,32162,1114,1425,0.966522418559923,0.0007450057169386069,Entertainment,1
2RYxblMkQ04,2018-02-05,124022,212,44,63,0.828125,0.0005079743916401928,Entertainment,1
2TCHVvJ73kM,2018-03-08,346573,11402,252,2633,0.9783765230822036,0.007597245024857678,Entertainment,9
2TfXp8KDvKw,2018-03-10,294525,5837,120,451,0.9798556320295451,0.001531279178338002,Howto & Style,2
2VP846QcA_4,2017-11-14,139955,4417,217,457,0.9531722054380665,0.0032653352863420385,Entertainment,2
2VggEmXPnGw,2018-03-04,597264,22866,135,801,0.9941306899700013,0.0013411154866189827,People & Blogs,8
2WHcBwq2wHc,2018-03-30,2266235,61544,952,0,0.9847670250896058,0.0,Sports,10
2X5fG1A4kuc,2018-02-06,172027,1548,59,294,0.9632856253889235,0.0017090340469809971,Sports,1
2X9eJF1nLiY,2017-12-20,208851,11711,316,1443,0.9737257836534464,0.00690923194047431,Science & Technology,9
2XK4omx9uMU,2017-11-14,836544,40195,373,976,0.9908055610333267,0.0011667049192869712,Music,3
2XQPTtTv_O4,2018-05-26,195956,6209,158,1010,0.9751845453117638,0.005154218293902713,Education,7
2XQft9iwSqg,2018-03-21,174882,14112,87,2051,0.9938728079442214,0.011727907960796423,Music,12
2Xyf_PCf7lc,2018-02-10,90123,2154,57,69,0.9742198100407056,0.0007656203188975068,Music,5
2Yb_VA4L3YU,2018-01-14,78841,1706,19,125,0.9889855072463768,0.0015854694892251493,Entertainment,5
2Yz_kqxegrs,2018-02-24,41761,3149,38,251,0.9880765610291811,0.00601039247144465,Music,1
2Z3yeFZyCjI,2018-02-16,76871,1722,258,217,0.8696969696969697,0.0028229111108220265,People & Blogs,8
2_DRBnV4nGY,2018-01-12,846277,15077,398,1381,0.9742810985460421,0.0016318534002460188,Sports,5
2_dkBgK4Mbk,2018-01-21,13044,68,22,220,0.7555555555555555,0.016865992026985587,News & Politics,1
2aQykuIaJVI,2018-03-20,778600,57284,924,4536,0.9841258933479934,0.00582584125353198,Music,15
2aThW4BSdbQ,2018-02-01,176006,12056,79,1203,0.9934899052327977,0.006834994261559265,People & Blogs,1
2afSbqlp5HU,2018-02-28,25640,689,267,453,0.7207112970711297,0.01766770670826833,Film & Animation,12
2c7UCvK0Ixc,2018-01-03,450476,59907,253,2515,0.9957945478723405,0.005582983333185342,People & Blogs,6
2c9fXDI2EYE,2018-05-17,1123139,22986,513,1254,0.9781692837993106,0.001116513628322051,Comedy,3
2ckenWENyUg,2017-12-19,424649,4485,417,899,0.9149326805385557,0.0021170425457259995,Entertainment,5
2dkl0fUKHAM,2018-01-12,397229,4564,473,805,0.9060948977566011,0.00202653884786861,Howto & Style,5
2fJIRQJ39eA,2017-12-17,28371,441,88,166,0.833648393194707,0.0058510450812449336,Entertainment,5
2fZ-qIHlA5M,2018-01-04,319303,13486,237,1339,0.9827297238213218,0.004193508986761791,Howto & Style,1
2fouYHWUhZo,2018-03-16,1086984,46647,351,2461,0.9925315970892379,0.0022640627644933136,Entertainment,11
2fxqFJsvus4,2018-01-23,426533,2904,312,259,0.9029850746268657,0.0006072214811046273,Entertainment,5
2h0bkuWzQeU,2018-02-06,321565,31229,549,1303,0.9827238970356851,0.004052057904311726,Music,9
